season,episode_general,episode_season,pitch,Sequence,Badidea,OpenInvestment,OpenEquity,OpenValue,Offer,OfSharksWhoBid,OfSharksWhoWon,SharksBidding,SharksWinning,RefusedSharks,RefusedInvestment,RefusedEquity,InvestOffered,EquityOffered,ValueOffered,offertoopen,AcceptedInvestment,AcceptedEquity,AcceptedValue,Finaltoopen,Accepted,Offeredandrejected,Licensing,Business,Duration,CurrentSales,CumulativeSales,ProjectedSales,PatentStatus,BulkOrders,TeamSize,Education,PastExperience,TimeDevoted,Endorsement,MoreThan1SharkBid,PatentStatus_v2,female,mixed_team,OpenInvestment_mio,OpenValue_mio,RefusedInvestment_mio,InvestOffered_mio,CurrentSales_mio,CumulativeSales_mio,ProjectedSales_mio,ValueOffered_mio,AcceptedInvestment_mio,AcceptedValue_mio,equity_diff,patent1,patent2,patent3,best_offertoopen,best_accepted_equity,best_accepted_value,best_accepted_value_mio,best_accepted_invest
5,78,14,318,3,0,175000,0.1,1750000,1,2,2,Lori & Robert,Lori & Robert,,,,175000,0.5,350000,0.2,175000,0.5,350000,0.2,1,0,0,lockerbone,24,,15000,,Patent obtained,,2,3,0,0,0,1,1,0,0,0.175,1.75,,0.175,,0.015,,0.34999999,0.175,0.34999999,0.40000001,0,0,1,0.2,0.5,350000,0.34999999,0.175
5,78,14,319,4,0,250000,0.3,833333.3333,0,0,0,,,,,,,,,,,,,,0,0,0,Balloon distractions,,650000,4000000,,No patent effort,,1,0,0,0,1,0,0,0,0,0.25,0.83333331,,,0.64999998,4,,,,,,1,0,0,,,,,
5,79,15,320,1,0,60000,0.05,1200000,1,1,1,Lori,Lori,,,,60000,0.2,300000,0.25,60000,0.2,300000,0.25,1,0,0,Swimzip,36,225000,,,No patent effort,,2,0,0,1,1,0,0,0,1,0.059999999,1.2,,0.059999999,0.22499999,,,0.30000001,0.059999999,0.30000001,0.15000001,1,0,0,0.25,0.2,300000,0.30000001,0.059999999
5,79,15,321,2,0,300000,0.2,1500000,0,0,0,,,,,,,,,,,,,,0,0,0,fitdeck,84,640000,4000000,,No patent effort,,1,3,0,1,0,0,0,0,0,0.30000001,1.5,,,0.63999999,4,,,,,,1,0,0,,,,,
5,79,15,322,3,0,200000,0.3,666666.6667,0,0,0,,,,,,,,,,,,,,0,0,0,Lifecaps,60,,440000,,No patent effort,,1,0,0,0,0,0,0,0,0,0.2,0.66666669,,,,0.44,,,,,,1,0,0,,,,,
5,79,15,323,4,0,150000,0.1,1500000,1,1,1, Daymond, Daymond,,,,150000,0.25,600000,0.4,150000,0.25,600000,0.4,1,0,0,Freshly picked,,500000,,,No patent effort,,1,0,0,0,0,0,0,1,0,0.15000001,1.5,,0.15000001,0.5,,,0.60000002,0.15000001,0.60000002,0.15000001,1,0,0,0.40000001,0.25,600000,0.60000002,0.15000001
5,80,16,324,1,0,250000,0.1,2500000,0,0,0,,,,,,,,,,,,,,0,0,0,cow wow cereal milk,,20000,,,No patent effort,,2,0,0,0,0,0,0,0,1,0.25,2.5,,,0.02,,,,,,,1,0,0,,,,,
5,80,16,325,2,0,50000,0.2,250000,1,2,2,"Lori, Steve","Lori, Steve",,,,100000,0.3,333333,1.333332,100000,0.3,333333.3333,1.333333333,1,0,0,Cookie dough café,1,1600,24000,,No patent effort,,2,0,0,0,0,1,0,1,0,0.050000001,0.25,,0.1,0.0016,0.024,,0.33333299,0.1,0.33333334,0.1,1,0,0,1.3333334,0.30000001,333333.34,0.33333334,0.1
5,80,16,326,3,0,2000000,0.1,20000000,0,0,0,,,,,,,,,,,,,,0,0,0,Nexersys,18,,4000000,,No patent effort,,1,0,0,0,1,0,0,0,0,2,20,,,,4,,,,,,1,0,0,,,,,
5,80,16,327,4,0,90000,0.05,1800000,1,4,2,"Lori & Mark, Daymond &Kevin O",Lori & Mark,Daymond,350000,0.12,500000,0.15,3333333,1.851851667,500000,0.15,3333333.333,1.851851852,1,0,1,cycloramic,,175000,,1000000,Patent obtained,,1,0,0,1,0,1,1,0,0,0.090000004,1.8,0.34999999,0.5,0.175,,1,3.333333,0.5,3.3333333,0.1,0,0,1,1.8518518,0.15000001,3333333.3,3.3333333,0.5
5,81,17,328,1,0,50000,0.15,333333.3333,0,0,0,,,,,,,,,,,,,,0,0,0,Moberi,12,70000,,,No patent effort,,1,0,0,0,0,0,0,0,0,0.050000001,0.33333334,,,0.07,,,,,,,1,0,0,,,,,
5,81,17,329,2,0,100000,0.15,666666.6667,1,2,1,"Robert, Daymond",Daymond,Robert,100000,0.5,150000,0.5,300000,0.45,150000,0.45,333333.3333,0.5,1,0,0,"Spy,escape and evasion",12,306000,,,No patent effort,,1,0,0,0,1,1,0,0,0,0.1,0.66666669,0.1,0.15000001,0.30599999,,,0.30000001,0.15000001,0.33333334,0.30000001,1,0,0,0.5,0.44999999,333333.34,0.33333334,0.15000001
5,81,17,330,3,0,200000,0.05,4000000,0,0,0,,,,,,,,,,,,,,0,0,0,Yoga,24,,3000000,,No patent effort,,2,0,0,0,1,0,0,0,0,0.2,4,,,,3,,,,,,1,0,0,,,,,
5,81,17,331,4,0,100000,0.25,400000,1,2,1,"Kevin O, Barbara",Barbara,Kevin O,100000,,100000,0.38,263158,0.657895,100000,0.38,263157.8947,0.657894737,1,0,0,southern culture artisan foods,12,100000,,,No patent effort,,1,2,0,1,0,1,0,1,0,0.1,0.40000001,0.1,0.1,0.1,,,0.26315799,0.1,0.2631579,0.13,1,0,0,0.65789473,0.38,263157.91,0.2631579,0.1
5,82,18,332,1,0,100000,0.1,1000000,0,0,0,,,,,,,,,,,,,,0,0,0,Cheekd,36,,56000,,No patent effort,,1,3,0,1,0,0,0,1,0,0.1,1,,,,0.056000002,,,,,,1,0,0,,,,,
5,82,18,333,2,0,75000,0.2,375000,0,0,0,,,,,,,,,,,,,,0,0,0,Zipit bedding,,7500,,,Patent filed (any kind),,2,0,0,0,1,0,0.5,1,0,0.075000003,0.375,,,0.0075,,,,,,,0,1,0,,,,,
5,82,18,334,3,0,200000,0.1,2000000,1,2,1,"Kevin O, Lori",Lori,Kevin O,200000,0.1,200000,0.1,2000000,1,200000,0.1,2000000,1,1,0,0,Bambooee,24,122000,422000,,Patent filed (any kind),,2,0,1,0,0,1,0.5,0,1,0.2,2,0.2,0.2,0.122,0.42199999,,2,0.2,2,0,0,1,0,1,0.1,2000000,2,0.2
5,82,18,335,4,0,500000,0.05,10000000,1,3,0,"Kevin O & Robert, Mark",,"Kevin O & Robert, Mark",500000,0.2,500000,0.2,2500000,0.25,,,,,0,1,0,Buzzy:numb needle trial,36,1000000,,2500000,Patent filed (any kind),,1,3,0,0,0,1,0.5,1,0,0.5,10,0.5,0.5,1,,2.5,2.5,,,,0,1,0,0.25,0.2,2500000,2.5,0.5
5,83,19,336,1,0,150000,0.1,1500000,1,3,1,"Daymond, Kevin O, Robert",Robert,Kevin O,150000,,300000,0.1,3000000,2,300000,0.1,3000000,2,1,0,0,Revolights: bike light,10,,600000,,Patent obtained,,1,3,0,0,0,1,1,0,0,0.15000001,1.5,0.15000001,0.30000001,,0.60000002,,3,0.30000001,3,0,0,0,1,2,0.1,3000000,3,0.30000001
5,83,19,337,2,0,80000,0.2,400000,0,0,0,,,,,,,,,,,,,,0,0,0,Squeeky knees,48,10000,,,Patent filed (any kind),,2,0,0,0,0,0,0.5,0,1,0.079999998,0.40000001,,,0.01,,,,,,,0,1,0,,,,,
5,83,19,338,3,0,75000,0.25,300000,0,0,0,,,,,,,,,,,,,,0,0,0,Buffer bit : shoeshine,9,30000,,,Patent obtained,,1,0,0,0,0,0,1,0,0,0.075000003,0.30000001,,,0.029999999,,,,,,,0,0,1,,,,,
5,83,19,339,4,0,200000,0.25,800000,1,2,1,"Kevin O, Mark",Mark,Kevin,200000,0.5,200000,0.5,400000,0.5,200000,0.35,571428.5714,0.714285714,1,0,0,ulace: customized laces,48,193000,,2000000,Patent obtained,,1,3,0,0,0,1,1,0,0,0.2,0.80000001,0.2,0.2,0.193,,2,0.40000001,0.2,0.5714286,0.1,0,0,1,0.71428573,0.34999999,571428.56,0.57142854,0.2
5,84,20,340,1,0,100000,0.2,500000,1,1,0,Robert,,Robert,100000,0.4,100000,0.4,250000,0.5,,,,,0,1,0,define bottle,4,65000,,200000,No patent effort,,1,0,0,0,0,0,0,0,0,0.1,0.5,0.1,0.1,0.064999998,,0.2,0.25,,,,1,0,0,0.5,0.40000001,250000,0.25,0.1
5,84,20,341,2,0,100000,0.2,500000,1,2,2,Barbara & Mark,Barbara & Mark,,,,100000,0.2,500000,1,100000,0.2,500000,1,1,0,0,iReTron:electronics recycle,24,,40000,,No patent effort,,1,2,0,0,0,1,0,0,0,0.1,0.5,,0.1,,0.039999999,,0.5,0.1,0.5,0,1,0,0,1,0.2,500000,0.5,0.1
5,84,20,342,3,0,100000,0.175,571428.5714,1,1,1,Kevin O,Kevin O,,,,100000,0.25,400000,0.7,100000,0.25,400000,0.7,1,0,0,boo boo: liquid bandage,,,,,Patent filed (any kind),,2,0,0,0,0,0,0.5,0,1,0.1,0.5714286,,0.1,,,,0.40000001,0.1,0.40000001,0.075000003,0,1,0,0.69999999,0.25,400000,0.40000001,0.1
5,84,20,343,4,0,150000,0.25,600000,1,2,2,Mark & Robert,Mark & Robert,,,,300000,0.75,400000,0.666666667,300000,0.75,400000,0.666666667,1,0,0,Falvored honey,36,15000,67000,,No patent effort,,1,2,0,0,0,1,0,0,0,0.15000001,0.60000002,,0.30000001,0.015,0.067000002,,0.40000001,0.30000001,0.40000001,0.5,1,0,0,0.66666669,0.75,400000,0.40000001,0.30000001
5,85,21,344,1,0,50000,0.05,1000000,1,2,1,"Robert, Mark",Mark,Robert,50000,0.2,50000,0.2,250000,0.25,50000,0.15,333333.3333,0.333333333,1,0,0,Chapul: energy bar,12,,50000,,No patent effort,,1,0,0,0,0,1,0,0,0,0.050000001,1,0.050000001,0.050000001,,0.050000001,,0.25,0.050000001,0.33333334,0.1,1,0,0,0.33333334,0.15000001,333333.34,0.33333334,0.050000001
5,85,21,345,2,0,275000,0.3,916666.6667,1,2,1,"Daymond, Robert",Daymond,Robert,275000,0.7,275000,0.7,392857,0.428571273,275000,0.35,785714.2857,0.857142857,1,0,1,Garage door lock,,,112000,,No patent effort,,1,0,0,0,1,1,0,0,0,0.27500001,0.91666669,0.27500001,0.27500001,,0.112,,0.39285699,0.27500001,0.78571427,0.050000001,1,0,0,0.85714287,0.34999999,785714.31,0.78571433,0.27500001
5,85,21,346,3,0,25000,0.2,125000,0,0,0,,,,,,,,,,,,,,0,0,0,morninghead,18,,36000,,No patent effort,,1,3,0,0,0,0,0,0,0,0.025,0.125,,,,0.035999998,,,,,,1,0,0,,,,,
5,85,21,347,4,0,200000,0.1,2000000,1,1,1,Mark,Mark,,,,250000,0.2,1250000,0.625,250000,0.2,1250000,0.625,1,0,0,website for e textbooks: pay per view,,,,,No patent effort,,2,0,0,0,0,0,0,0,1,0.2,2,,0.25,,,,1.25,0.25,1.25,0.1,1,0,0,0.625,0.2,1250000,1.25,0.25
5,86,22,348,1,0,500000,0.1,5000000,1,3,0,"Robert, Barbara & Kevin O",,"Robert, Barbara & Kevin O",500000,0.5,500000,0.5,1000000,0.2,,,,,0,1,0,Kodiak cakes,,2500000,,5000000,No patent effort,,2,0,0,0,1,1,0,0,0,0.5,5,0.5,0.5,2.5,,5,1,,,,1,0,0,0.2,0.5,1000000,1,0.5
5,86,22,349,2,0,100000,0.3,333333.3333,1,2,0,Mark & Lori,,,,,100000,0.35,285714,0.857142,100000,0.35,285714.2857,0.857142857,1,0,0,Monkey mat,12,,60000,,No patent effort,,2,0,0,0,0,1,0,1,0,0.1,0.33333334,,0.1,,0.059999999,,0.285714,0.1,0.2857143,0.050000001,1,0,0,0.85714287,0.34999999,285714.28,0.28571427,0.1
5,86,22,350,3,0,500000,0.04,12500000,1,1,1,Mark,Mark,,,,500000,0.0556,8992806,0.71942448,500000,0.0556,8992805.755,0.71942446,1,0,0,Plated,7,100000,350000,10000000,No patent effort,,2,3,1,0,0,0,0,0,0,0.5,12.5,,0.5,0.1,0.34999999,10,8.9928064,0.5,8.9928055,0.0156,1,0,0,0.71942449,0.055599999,8992806,8.9928064,0.5
5,86,22,351,4,0,50000,0.1,500000,1,3,0,"Kevin O, Robert, Lori",,,100000,0.05,200000,0.2,1000000,2,200000,0.2,1000000,2,1,0,0,Paint brush,,35000,,,No patent effort,,3,0,0,0,0,1,0,0,0,0.050000001,0.5,0.1,0.2,0.035,,,1,0.2,1,0.1,1,0,0,2,0.2,1000000,1,0.2
5,87,23,352,1,0,225000,0.15,1500000,1,5,3,"Lori &Barbara, Robert & Mark & Kevin O","Mark, Kevin O & Robert",Lori & Barbara,225000,0.25,225000,0.3,750000,0.5,225000,0.3,750000,0.5,1,0,0,Velocity signs,12,,257000,,No patent effort,,2,0,0,0,0,1,0,0,0,0.22499999,1.5,0.22499999,0.22499999,,0.257,,0.75,0.22499999,0.75,0.15000001,1,0,0,0.5,0.30000001,750000,0.75,0.22499999
5,87,23,353,2,0,500000,0.3,1666666.667,0,0,0,,,,,,,,,,,,,,0,0,0,Seasoned peanuts,36,300000,700000,350000,No patent effort,,1,3,1,0,0,0,0,0,0,0.5,1.6666666,,,0.30000001,0.69999999,0.34999999,,,,,1,0,0,,,,,
5,87,23,354,3,0,375000,0.15,2500000,1,3,1,"Kevin O & Lori, Robert",Robert,Kevin &Lori,375000,0.3,375000,0.3,1250000,0.5,375000,0.25,1500000,0.6,1,0,0,Happy feet,36,2650000,6500000,,No patent effort,,1,0,0,0,0,1,0,0,0,0.375,2.5,0.375,0.375,2.6500001,6.5,,1.25,0.375,1.5,0.1,1,0,0,0.60000002,0.25,1500000,1.5,0.375
5,87,23,355,4,0,75000,0.2,375000,1,2,2,Lori & Barbara,Lori & Barbara,,,,75000,0.4,187500,0.5,75000,0.4,187500,0.5,1,0,0,hold your haunches,48,165000,280000,,No patent effort,,2,0,0,0,0,1,0,1,0,0.075000003,0.375,,0.075000003,0.16500001,0.28,,0.1875,0.075000003,0.1875,0.2,1,0,0,0.5,0.40000001,187500,0.1875,0.075000003
5,88,24,356,1,0,100000,0.1,1000000,0,0,0,,,,,,,,,,,,,,0,0,0,music company website,75,450000,2500000,550000,No patent effort,,1,0,0,0,1,0,0,0,0,0.1,1,,,0.44999999,2.5,0.55000001,,,,,1,0,0,,,,,
5,88,24,357,2,0,250000,0.1,2500000,1,1,1,Mark,Mark,,,,250000,0.12,2083333,0.8333332,250000,0.12,2083333.333,0.833333333,1,0,0,powerpot: thermoelectric,12,126000,300000,2000000,Patent filed (any kind),,2,0,0,0,0,0,0.5,0,0,0.25,2.5,,0.25,0.126,0.30000001,2,2.083333,0.25,2.0833333,0.02,0,1,0,0.83333331,0.12,2083333.4,2.0833335,0.25
5,88,24,358,3,0,125000,0.2,625000,1,2,2,Lori & Kevin O,Lori & Kevin O,,,,125000,0.2,625000,1,125000,0.2,625000,1,1,0,0,fun time express: children train in malls,24,216000,106000,300000,No patent effort,,2,0,0,0,1,1,0,0,0,0.125,0.625,,0.125,0.21600001,0.106,0.30000001,0.625,0.125,0.625,0,1,0,0,1,0.2,625000,0.625,0.125
5,88,24,359,4,0,150000,0.1,1500000,1,2,0,Lori & Kevin O,,Lori & Kevin O,150000,0.5,150000,0.5,300000,0.2,,,,,0,1,0,fire sprinkler stopper,1.5,18000,,,Patent filed (any kind),,1,0,0,0,0,1,0.5,0,0,0.15000001,1.5,0.15000001,0.15000001,0.017999999,,,0.30000001,,,,0,1,0,0.2,0.5,300000,0.30000001,0.15000001
5,89,25,360,1,0,350000,0.15,2333333.333,1,3,1,"Robert, Mark, Kevin O",Mark,Kevin O,350000,,350000,0.25,1400000,0.6,350000,0.25,1400000,0.6,1,0,1,Ilumi,,,,,Patent filed (any kind),,2,3,0,0,0,1,0.5,0,0,0.34999999,2.3333333,0.34999999,0.34999999,,,,1.4,0.34999999,1.4,0.1,0,1,0,0.60000002,0.25,1400000,1.4,0.34999999
5,89,25,361,2,0,250000,0.15,1666666.667,1,1,1,Mark,Mark,,,,250000,0.25,1000000,0.6,250000,0.25,1000000,0.6,1,0,0,Zoobean,24,,,,No patent effort,,2,3,1,1,0,0,0,0,1,0.25,1.6666666,,0.25,,,,1,0.25,1,0.1,1,0,0,0.60000002,0.25,1000000,1,0.25
5,89,25,362,3,0,250000,0.1,2500000,0,0,0,,,,,,,,,,,,,,0,0,0,Intellistopper: food preservation,12,,150000,300000,Patent obtained,,2,0,0,0,0,0,1,0,0,0.25,2.5,,,,0.15000001,0.30000001,,,,,0,0,1,,,,,
5,89,25,363,4,0,75000,0.15,500000,1,1,0,Robert,,Robert,75000,0.5,75000,0.5,150000,0.3,,,,,0,1,0,Fort magic,18,,150000,,Patent filed (any kind),,1,0,0,0,0,0,0.5,1,0,0.075000003,0.5,0.075000003,0.075000003,,0.15000001,,0.15000001,,,,0,1,0,0.30000001,0.5,150000,0.15000001,0.075000003
5,90,26,364,1,0,1000000,0.1,10000000,0,0,0,,,,,,,,,,,,,,0,0,0,Crio: choclate and coffee drink,24,1500000,276000,,Patent filed (any kind),,2,3,0,0,0,0,0.5,0,0,1,10,,,1.5,0.27599999,,,,,,0,1,0,,,,,
5,90,26,365,2,0,1000000,0.1,10000000,1,3,1,"Robert & Kevin O, Mark",Mark,Robert & Kevin O,1500000,0.33,1750000,0.33,5303030,0.530303,1750000,0.25,7000000,0.7,1,0,0,Rugged maniac,,4200000,,6500000,No patent effort,,2,0,0,0,0,1,0,0,0,1,10,1.5,1.75,4.1999998,,6.5,5.30303,1.75,7,0.15000001,1,0,0,0.69999999,0.25,7000000,7,1.75
5,90,26,366,3,0,75000,0.2,375000,1,1,1,Barbara,Barbara,,,,75000,0.4,187500,0.5,75000,0.4,187500,0.5,1,0,0,Cerebral success: concentration pills,,,60000,,No patent effort,,1,2,0,0,1,0,0,0,0,0.075000003,0.375,,0.075000003,,0.059999999,,0.1875,0.075000003,0.1875,0.2,1,0,0,0.5,0.40000001,187500,0.1875,0.075000003
5,90,26,367,4,0,50000,0.2,250000,1,1,0,Kevin O,,Kevin O,50000,,50000,0,50000,0.2,,,,,0,1,0,Bow ties,24,55000,,,No patent effort,,2,0,0,0,0,0,0,0,1,0.050000001,0.25,0.050000001,0.050000001,0.055,,,0.050000001,,,,1,0,0,0.2,0,50000,0.050000001,0.050000001
5,91,27,368,1,0,258000,0.03,8600000,0,0,0,,,,,,,,,,,,,,0,0,0,Bouqs:flowers,11,,700000,1200000,No patent effort,,1,0,0,0,0,0,0,0,0,0.25799999,8.6000004,,,,0.69999999,1.2,,,,,1,0,0,,,,,
5,91,27,369,2,0,500000,0.1,5000000,1,1,1,Lori,Lori,,,,500000,0.15,3333333,0.6666666,500000,0.15,3333333.333,0.666666667,1,0,0,angellift,,,3000000,,Patent filed (any kind),,1,0,0,0,1,0,0.5,0,0,0.5,5,,0.5,,3,,3.333333,0.5,3.3333333,0.050000001,0,1,0,0.66666669,0.15000001,3333333.3,3.3333333,0.5
5,91,27,370,3,0,80000,0.3,266666.6667,1,2,2,Mark & Lori,Mark & Lori,,80000,0.3,80000,0.3,266667,1.00000125,,,,,0,1,0,hang ease,,200000,,,Patent filed (any kind),,1,2,0,0,0,1,0.5,0,0,0.079999998,0.26666668,0.079999998,0.079999998,0.2,,,0.26666701,,,,0,1,0,1.0000012,0.30000001,266667,0.26666701,0.079999998
5,91,27,371,4,0,250000,0.1,2500000,1,1,0,Kevin O,,Kevin O,250000,0.3,250000,0.3,833333,0.3333332,,,,,0,1,0,Susty party,12,1000000,,1500000,No patent effort,,2,2,0,0,0,0,0,1,0,0.25,2.5,0.25,0.25,1,,1.5,0.83333302,,,,1,0,0,0.33333319,0.30000001,833333,0.83333302,0.25
5,92,28,372,1,0,500000,0.12,4166666.667,0,0,0,,,,,,,,,,,,,,0,0,0,Folding Kayak,9,,1100000,4000000,No patent effort,,3,0,0,0,0,0,0,0,0,0.5,4.1666665,,,,1.1,4,,,,,1,0,0,,,,,
5,92,28,373,2,0,150000,0.35,428571.4286,1,1,1,Mark,Mark,,,,150000,0.35,428571,0.999999,150000,0.35,428571.4286,1,1,0,0,wine spritzer,1.5,11000,,,No patent effort,,1,0,0,1,0,0,0,1,0,0.15000001,0.42857143,,0.15000001,0.011,,,0.42857099,0.15000001,0.42857143,0,1,0,0,1,0.34999999,428571.44,0.42857143,0.15000001
5,92,28,374,3,0,250000,0.25,1000000,0,0,0,,,,,,,,,,,,,,0,0,0,treasure hunt,,,,2400000,No patent effort,,1,0,0,0,0,0,0,0,0,0.25,1,,,,,2.4000001,,,,,1,0,0,,,,,
5,92,28,375,4,0,200000,0.25,800000,1,2,1,"Robert, Kevin O",Robert,Kevin O,200000,,200000,0.4,500000,0.625,200000,0.4,500000,0.625,1,0,0,cinnaholic: cinnamon rolls,12,,260000,,No patent effort,,2,0,0,0,0,1,0,0,1,0.2,0.80000001,0.2,0.2,,0.25999999,,0.5,0.2,0.5,0.15000001,1,0,0,0.625,0.40000001,500000,0.5,0.2
5,93,29,376,1,0,400000,0.2,2000000,0,0,0,,,,,,,,,,,,,,0,0,0,brownie pan,84,256000,5800000,,Patent obtained,,2,0,0,0,0,0,1,0,1,0.40000001,2,,,0.25600001,5.8000002,,,,,,0,0,1,,,,,
5,93,29,377,2,0,75000,0.15,500000,1,1,1,Mark,Mark,,,,100000,0.4,250000,0.5,100000,0.4,250000,0.5,1,0,0,foot fairy: children shoe measure,3,,,,No patent effort,,2,3,0,0,0,0,0,1,0,0.075000003,0.5,,0.1,,,,0.25,0.1,0.25,0.25,1,0,0,0.5,0.40000001,250000,0.25,0.1
5,93,29,378,3,0,125000,0.1,1250000,1,1,0,Barbara,,Barbara,125000,0.25,125000,0.25,500000,0.4,,,,,0,1,0,water balloon fillers,12,,112000,,Patent filed (any kind),,2,0,0,0,0,0,0.5,0,0,0.125,1.25,0.125,0.125,,0.112,,0.5,,,,0,1,0,0.40000001,0.25,500000,0.5,0.125
5,93,29,379,4,0,50000,0.2,250000,1,2,1,"Kevin O, Lori",Lori,Kevin O,50000,0.5,50000,0.5,100000,0.4,50000,0.4,125000,0.5,1,0,0,Bzbox,12,,,,Patent filed (any kind),,1,2,0,0,0,1,0.5,1,0,0.050000001,0.25,0.050000001,0.050000001,,,,0.1,0.050000001,0.125,0.2,0,1,0,0.5,0.40000001,125000,0.125,0.050000001
6,94,1,380,1,0,200000,0.1,2000000,1,3,1,"Lori, Kevin O, Daymond",Daymond,"Lori, Kevin O",200000,0.25,200000,0.2,1000000,0.5,200000,0.2,1000000,0.5,1,0,0,Sleeping Baby,30,,1000000,,,0,2,0,0,1,0,1,,0,1,0.2,2,0.2,0.2,,1,,1,0.2,1,0.1,,,,0.5,0.2,1000000,1,0.2
6,94,1,381,2,0,200000,0.2,1000000,0,0,0,,,,,,,,,,,,,,0,0,0,Hammer & Nails,7,150000,150000,100000,No patent effort,0,2,0,1,,0,0,0,0,0,0.2,1,,,0.15000001,0.15000001,0.1,,,,,1,0,0,,,,,
6,94,1,382,3,0,200000,0.2,1000000,0,0,0,,,,,,,,,,,,,,0,0,0,Amber,,,,,,0,2,2,0,,0,0,,0,0,0.2,1,,,,,,,,,,,,,,,,,
6,94,1,383,4,0,200000,0.05,4000000,1,1,1,Daymond,Daymond,,200000,0.2,200000,0.175,1142857.143,0.285714286,200000,0.175,1142857.143,0.285714286,1,0,0,Bombas,9,450000,450000,2700000,,0,2,0,0,,0,0,,0,0,0.2,4,0.2,0.2,0.44999999,0.44999999,2.7,1.1428572,0.2,1.1428572,0.125,,,,0.2857143,0.175,1142857.1,1.1428571,0.2
6,95,2,384,1,0,500000,0.05,10000000,1,2,2,Mark & Lori,Mark & Lori,,,,500000,0.05,10000000,1,500000,0.05,10000000,1,1,0,0,Roominate,18,1000000,1700000,4000000,,1,2,2,0,,0,1,,1,0,0.5,10,,0.5,1,1.7,4,10,0.5,10,0,,,,1,0.050000001,10000000,10,0.5
6,95,2,385,2,0,75000,0.15,500000,0,0,0,,,,,,,,,,,,,,0,0,0,The Floating Mug Co.,,105000,,,Patent obtained,0,1,0,0,,0,0,1,0,0,0.075000003,0.5,,,0.105,,,,,,,0,0,1,,,,,
6,95,2,386,3,0,125000,0.2,625000,0,0,0,,,,,,,,,,,,,,0,0,0,Wedding Wagon,,243000,,,No patent effort,0,2,0,0,1,0,0,0,0,0,0.125,0.625,,,0.243,,,,,,,1,0,0,,,,,
6,95,2,387,4,0,150000,0.15,1000000,1,1,1,Robert,Robert,,,,150000,0.3,500000,0.5,150000,0.3,500000,0.5,1,0,0,Kronos,12,260000,260000,,,0,2,0,0,1,0,0,,0,0,0.15000001,1,,0.15000001,0.25999999,0.25999999,,0.5,0.15000001,0.5,0.15000001,,,,0.5,0.30000001,500000,0.5,0.15000001
6,96,3,388,1,0,260000,0.1,2600000,1,3,0,"Daymond, Lori & Robert",,"Daymond, Lori & Robert",1000000,1,1000000,1,1000000,0.384615385,,,,,0,1,0,SoapSox,6,300000,300000,2400000,Patent filed (any kind),1,2,0,0,1,0,1,0.5,0,0,0.25999999,2.5999999,1,1,0.30000001,0.30000001,2.4000001,1,,,,0,1,0,0.38461539,1,1000000,1,1
6,96,3,389,2,0,25000,0.1,250000,1,1,1,Daymond,Daymond,,,,50000,0.4,125000,0.5,50000,0.4,125000,0.5,1,0,0,Heart Pup,12,135000,135000,,No patent effort,0,1,3,0,0,0,0,0,1,0,0.025,0.25,,0.050000001,0.13500001,0.13500001,,0.125,0.050000001,0.125,0.30000001,1,0,0,0.5,0.40000001,125000,0.125,0.050000001
6,96,3,390,3,0,60000,0.3,200000,0,0,0,,,,,,,,,,,,,,0,0,0,Ninja Cards,12,,,,,0,2,0,0,0,0,0,,0,0,0.059999999,0.2,,,,,,,,,,,,,,,,,
6,96,3,391,4,0,150000,0.05,3000000,1,2,0,"Robert, Daymond",,,,,250000,0.2,1250000,0.416666667,,,,,0,1,1,DrumPants,,,75000,220000,Patent filed (any kind),0,2,0,0,1,0,1,0.5,0,1,0.15000001,3,,0.25,,0.075000003,0.22,1.25,,,,0,1,0,0.41666666,0.2,1250000,1.25,0.25
6,97,4,392,1,0,285000,0.25,1140000,0,0,0,,,,,,,,,,,,,,0,0,0,FunCakes Rental,84,150000,,,No patent effort,1,2,0,0,1,0,0,0,1,0,0.285,1.14,,,0.15000001,,,,,,,1,0,0,,,,,
6,97,4,393,2,0,35000,0.25,140000,1,3,1,"Kevin O, Robert, Barbara",Kevin O,"Robert, Barbara",50000,0.5,50000,0.5,100000,0.714285714,35000,0.5,70000,0.5,1,0,0,Paper Box Pilots,8,7500,7500,,No patent effort,0,2,3,0,0,0,1,0,0,0,0.035,0.14,0.050000001,0.050000001,0.0075,0.0075,,0.1,0.035,0.07,0.25,1,0,0,0.5,0.5,70000,0.07,0.035
6,97,4,394,3,0,100000,0.25,400000,0,0,0,,,,,,,,,,,,,,0,0,0,Table Jacks,96,,200000,,Patent obtained,0,1,0,1,1,0,0,1,0,0,0.1,0.40000001,,,,0.2,,,,,,0,0,1,,,,,
6,97,4,395,4,0,150000,0.05,3000000,1,2,1,"Lori, Robert",Lori,Robert,150000,0.1,150000,0.1,1500000,0.5,150000,0.15,1000000,0.333333333,1,0,0,Reviver,10,510000,510000,4000000,Patent filed (any kind),1,2,0,0,1,0,1,0.5,0,0,0.15000001,3,0.15000001,0.15000001,0.50999999,0.50999999,4,1.5,0.15000001,1,0.1,0,1,0,0.33333334,0.15000001,1000000,1,0.15000001
